CUSIP,Security Type,Security Term,Auction Date,Issue Date,Maturity Date,Price,Investment Rate,High Yield,Interest Payment Frequency,Interest Rate
9127962F5,Bill,273-Day,06/23/2020,06/25/2020,03/25/2021,99.863500,0.00183,,None,
9127962H1,Bill,13-Week,06/22/2020,06/25/2020,09/24/2020,99.960819,0.00157,,None,
9127963L1,Bill,26-Week,06/22/2020,06/25/2020,12/24/2020,99.911528,0.00178,,None,
912828ZJ2,Note,4-Year 10-Month,06/18/2020,06/30/2020,04/15/2025,103.608385,,-0.00766,Semi-Annual,0.00125
9127963F4,Bill,4-Week,06/18/2020,06/23/2020,07/21/2020,99.990278,0.00127,,None,
9127963P2,Bill,8-Week,06/18/2020,06/23/2020,08/18/2020,99.979000,0.00137,,None,
912810SR0,Bond,19-Year 11-Month,06/17/2020,06/30/2020,05/15/2040,96.702809,,0.01314,Semi-Annual,0.01125
9127964G1,Bill,105-Day,06/17/2020,06/23/2020,10/06/2020,99.950417,0.00172,,None,
9127964T3,Bill,154-Day,06/17/2020,06/23/2020,11/24/2020,99.920861,0.00188,,None,
912796WY1,Bill,42-Day,06/16/2020,06/18/2020,07/30/2020,99.982500,0.00152,,None,
9127962R9,Bill,119-Day,06/16/2020,06/18/2020,10/15/2020,99.940500,0.00183,,None,
9127963H0,Bill,52-Week,06/16/2020,06/18/2020,06/17/2021,99.797778,0.00203,,None,
9127962G3,Bill,13-Week,06/15/2020,06/18/2020,09/17/2020,99.955764,0.00178,,None,
9127963K3,Bill,26-Week,06/15/2020,06/18/2020,12/17/2020,99.906472,0.00188,,None,
9127963D9,Bill,4-Week,06/11/2020,06/16/2020,07/14/2020,99.989889,0.00132,,None,
9127963N7,Bill,8-Week,06/11/2020,06/16/2020,08/11/2020,99.975889,0.00157,,None,
912810SN9,Bond,29-Year 11-Month,06/11/2020,06/15/2020,05/15/2050,95.158932,,0.0145,Semi-Annual,0.0125
9127964A4,Bill,105-Day,06/10/2020,06/16/2020,09/29/2020,99.947500,0.00183,,None,
9127964S5,Bill,154-Day,06/10/2020,06/16/2020,11/17/2020,99.918722,0.00193,,None,
912828ZQ6,Note,9-Year 11-Month,06/09/2020,06/15/2020,05/15/2030,98.033536,,0.00832,Semi-Annual,0.00625
912796WX3,Bill,42-Day,06/09/2020,06/11/2020,07/23/2020,99.980750,0.00167,,None,
912796TN9,Bill,119-Day,06/09/2020,06/11/2020,10/08/2020,99.938847,0.00188,,None,
912828ZU7,Note,3-Year,06/08/2020,06/15/2020,06/15/2023,99.910439,,0.0028,Semi-Annual,0.0025
912796TJ8,Bill,13-Week,06/08/2020,06/11/2020,09/10/2020,99.957028,0.00172,,None,
9127963J6,Bill,26-Week,06/08/2020,06/11/2020,12/10/2020,99.906472,0.00188,,None,
9127963C1,Bill,4-Week,06/04/2020,06/09/2020,07/07/2020,99.990278,0.00127,,None,
9127963M9,Bill,8-Week,06/04/2020,06/09/2020,08/04/2020,99.977444,0.00147,,None,
9127963Z0,Bill,105-Day,06/03/2020,06/09/2020,09/22/2020,99.950417,0.00172,,None,
9127964R7,Bill,154-Day,06/03/2020,06/09/2020,11/10/2020,99.923000,0.00183,,None,
912796SZ3,Bill,42-Day,06/02/2020,06/04/2020,07/16/2020,99.984250,0.00137,,None,
9127962J7,Bill,119-Day,06/02/2020,06/04/2020,10/01/2020,99.945458,0.00167,,None,
912796XH7,Bill,13-Week,06/01/2020,06/04/2020,09/03/2020,99.962083,0.00152,,None,
912796TU3,Bill,26-Week,06/01/2020,06/04/2020,12/03/2020,99.914056,0.00173,,None,
9127962X6,Bill,4-Week,05/28/2020,06/02/2020,06/30/2020,99.989889,0.00132,,None,
9127963G2,Bill,8-Week,05/28/2020,06/02/2020,07/28/2020,99.979000,0.00137,,None,
9127964Q9,Bill,154-Day,05/28/2020,06/02/2020,11/03/2020,99.927278,0.00172,,None,
912828ZS2,Note,7-Year,05/28/2020,06/01/2020,05/31/2027,99.636717,,0.00553,Semi-Annual,0.005
9127963Y3,Bill,105-Day,05/27/2020,06/02/2020,09/15/2020,99.951875,0.00167,,None,
912828ZT0,Note,5-Year,05/27/2020,06/01/2020,05/31/2025,99.584056,,0.00334,Semi-Annual,0.0025
912828ZK9,Note,1-Year 11-Month,05/27/2020,05/29/2020,04/30/2022,100.031070,,,Quarterly,
9127962H1,Bill,119-Day,05/27/2020,05/28/2020,09/24/2020,99.943806,0.00172,,None,
912796XE4,Bill,273-Day,05/27/2020,05/28/2020,02/25/2021,99.863500,0.00183,,None,
912828ZR4,Note,2-Year,05/26/2020,06/01/2020,05/31/2022,99.894379,,0.00178,Semi-Annual,0.00125
912796WW5,Bill,42-Day,05/26/2020,05/28/2020,07/09/2020,99.986000,0.00122,,None,
912796XG9,Bill,13-Week,05/26/2020,05/28/2020,08/27/2020,99.967139,0.00132,,None,
9127963B3,Bill,26-Week,05/26/2020,05/28/2020,11/27/2020,99.918667,0.00162,,None,
912828Z37,Note,9-Year 8-Month,05/21/2020,05/29/2020,01/15/2030,106.232149,,-0.0047,Semi-Annual,0.00125
9127962W8,Bill,4-Week,05/21/2020,05/26/2020,06/23/2020,99.993000,0.00091,,None,
9127963F4,Bill,8-Week,05/21/2020,05/26/2020,07/21/2020,99.983667,0.00106,,None,
912810SR0,Bond,20-Year,05/20/2020,06/01/2020,05/15/2040,98.321703,,0.0122,Semi-Annual,0.01125
9127963X5,Bill,105-Day,05/20/2020,05/26/2020,09/08/2020,99.959167,0.00142,,None,
9127964K2,Bill,154-Day,05/20/2020,05/26/2020,10/27/2020,99.935833,0.00152,,None,
912796UB3,Bill,42-Day,05/19/2020,05/21/2020,07/02/2020,99.987750,0.00106,,None,
9127962G3,Bill,119-Day,05/19/2020,05/21/2020,09/17/2020,99.953722,0.00142,,None,
9127962Y4,Bill,52-Week,05/19/2020,05/21/2020,05/20/2021,99.838222,0.00162,,None,
912796XF1,Bill,13-Week,05/18/2020,05/21/2020,08/20/2020,99.967139,0.00132,,None,
9127963A5,Bill,26-Week,05/18/2020,05/21/2020,11/19/2020,99.924167,0.00152,,None,
9127962V0,Bill,4-Week,05/14/2020,05/19/2020,06/16/2020,99.993000,0.00091,,None,
9127963D9,Bill,8-Week,05/14/2020,05/19/2020,07/14/2020,99.982889,0.00112,,None,
9127963R8,Bill,105-Day,05/13/2020,05/19/2020,09/01/2020,99.959167,0.00142,,None,
9127964J5,Bill,154-Day,05/13/2020,05/19/2020,10/20/2020,99.933694,0.00157,,None,
912810SN9,Bond,30-Year,05/13/2020,05/15/2020,05/15/2050,97.734134,,0.01342,Semi-Annual,0.0125
912828ZQ6,Note,10-Year,05/12/2020,05/15/2020,05/15/2030,99.276869,,0.007,Semi-Annual,0.00625
912796UA5,Bill,42-Day,05/12/2020,05/14/2020,06/25/2020,99.987167,0.00112,,None,
912796TJ8,Bill,119-Day,05/12/2020,05/14/2020,09/10/2020,99.952069,0.00147,,None,
912828ZP8,Note,3-Year,05/11/2020,05/15/2020,05/15/2023,99.686264,,0.0023,Semi-Annual,0.00125
912796TD1,Bill,13-Week,05/11/2020,05/14/2020,08/13/2020,99.968403,0.00127,,None,
9127962Z1,Bill,26-Week,05/11/2020,05/14/2020,11/12/2020,99.921639,0.00157,,None,
9127962U2,Bill,4-Week,05/07/2020,05/12/2020,06/09/2020,99.992611,0.00096,,None,
9127963C1,Bill,8-Week,05/07/2020,05/12/2020,07/07/2020,99.982889,0.00112,,None,
9127963Q0,Bill,105-Day,05/07/2020,05/12/2020,08/25/2020,99.963542,0.00127,,None,
9127964H9,Bill,154-Day,05/06/2020,05/12/2020,10/13/2020,99.935833,0.00152,,None,
912796SV2,Bill,42-Day,05/05/2020,05/07/2020,06/18/2020,99.986583,0.00117,,None,
912796XH7,Bill,119-Day,05/05/2020,05/07/2020,09/03/2020,99.957028,0.00132,,None,
912796WZ8,Bill,13-Week,05/04/2020,05/07/2020,08/06/2020,99.972194,0.00112,,None,
912796TP4,Bill,26-Week,05/04/2020,05/07/2020,11/05/2020,99.934278,0.00132,,None,
9127963P2,Bill,105-Day,05/04/2020,05/05/2020,08/18/2020,99.966458,0.00117,,None,
9127962P3,Bill,4-Week,04/30/2020,05/05/2020,06/02/2020,99.992611,0.00096,,None,
9127962X6,Bill,8-Week,04/30/2020,05/05/2020,06/30/2020,99.985222,0.00096,,None,
9127964G1,Bill,154-Day,04/30/2020,05/05/2020,10/06/2020,99.940111,0.00142,,None,
9127963N7,Bill,103-Day,04/29/2020,04/30/2020,08/11/2020,99.967097,0.00117,,None,
912796XG9,Bill,119-Day,04/29/2020,04/30/2020,08/27/2020,99.963639,0.00112,,None,
912796UC1,Bill,273-Day,04/29/2020,04/30/2020,01/28/2021,99.874875,0.00167,,None,
912828ZK9,Note,2-Year,04/28/2020,04/30/2020,04/30/2022,100.000000,,,Quarterly,
912828ZN3,Note,7-Year,04/28/2020,04/30/2020,04/30/2027,99.828398,,0.00525,Semi-Annual,0.005
912796TZ2,Bill,43-Day,04/28/2020,04/29/2020,06/11/2020,99.989847,0.00086,,None,
912796WY1,Bill,13-Week,04/27/2020,04/30/2020,07/30/2020,99.969667,0.00122,,None,
9127962T5,Bill,26-Week,04/27/2020,04/30/2020,10/29/2020,99.924167,0.00152,,None,
912828ZM5,Note,2-Year,04/27/2020,04/30/2020,04/30/2022,99.792594,,0.00229,Semi-Annual,0.00125
912828ZL7,Note,5-Year,04/27/2020,04/30/2020,04/30/2025,99.906021,,0.00394,Semi-Annual,0.00375
912828ZJ2,Note,5-Year,04/23/2020,04/30/2020,04/15/2025,102.366204,,-0.0032,Semi-Annual,0.00125
9127962N8,Bill,4-Week,04/23/2020,04/28/2020,05/26/2020,99.993000,0.00091,,None,
9127962W8,Bill,8-Week,04/23/2020,04/28/2020,06/23/2020,99.981333,0.00122,,None,
9127964A4,Bill,154-Day,04/22/2020,04/28/2020,09/29/2020,99.942250,0.00137,,None,
9127963M9,Bill,103-Day,04/22/2020,04/23/2020,08/04/2020,99.969958,0.00106,,None,
912796XF1,Bill,119-Day,04/21/2020,04/23/2020,08/20/2020,99.963639,0.00112,,None,
9127962Q1,Bill,52-Week,04/21/2020,04/23/2020,04/22/2021,99.833167,0.00168,,None,
912796WX3,Bill,13-Week,04/20/2020,04/23/2020,07/23/2020,99.968403,0.00127,,None,
9127962S7,Bill,26-Week,04/20/2020,04/23/2020,10/22/2020,99.926694,0.00147,,None,
912796TX7,Bill,43-Day,04/20/2020,04/22/2020,06/04/2020,99.985667,0.00122,,None,
9127962M0,Bill,4-Week,04/16/2020,04/21/2020,05/19/2020,99.988333,0.00152,,None,
9127962V0,Bill,8-Week,04/16/2020,04/21/2020,06/16/2020,99.976667,0.00152,,None,
9127963Z0,Bill,154-Day,04/15/2020,04/21/2020,09/22/2020,99.918722,0.00193,,None,
9127963G2,Bill,103-Day,04/15/2020,04/16/2020,07/28/2020,99.952792,0.00167,,None,
912796TD1,Bill,119-Day,04/14/2020,04/16/2020,08/13/2020,99.927278,0.00223,,None,
912796TW9,Bill,43-Day,04/14/2020,04/15/2020,05/28/2020,99.977306,0.00193,,None,
912796SZ3,Bill,13-Week,04/13/2020,04/16/2020,07/16/2020,99.929222,0.00284,,None,
9127962R9,Bill,26-Week,04/13/2020,04/16/2020,10/15/2020,99.853389,0.00294,,None,
9127962W8,Bill,69-Day,04/13/2020,04/15/2020,06/23/2020,99.948250,0.00274,,None,
9127962L2,Bill,4-Week,04/09/2020,04/14/2020,05/12/2020,99.985222,0.00193,,None,
9127962U2,Bill,8-Week,04/09/2020,04/14/2020,06/09/2020,99.954889,0.00294,,None,
912810SL3,Bond,29-Year 10-Month,04/08/2020,04/15/2020,02/15/2050,116.588638,,0.01325,Semi-Annual,0.02
9127963Y3,Bill,154-Day,04/08/2020,04/14/2020,09/15/2020,99.893056,0.00254,,None,
9127962M0,Bill,40-Day,04/08/2020,04/09/2020,05/19/2020,99.982222,0.00162,,None,
9127963F4,Bill,103-Day,04/08/2020,04/09/2020,07/21/2020,99.942778,0.00203,,None,
912828Z94,Note,9-Year 10-Month,04/07/2020,04/15/2020,02/15/2030,106.783664,,0.00782,Semi-Annual,0.015
912796WZ8,Bill,119-Day,04/07/2020,04/09/2020,08/06/2020,99.940500,0.00183,,None,
9127962V0,Bill,69-Day,04/07/2020,04/08/2020,06/16/2020,99.974125,0.00137,,None,
912828ZH6,Note,3-Year,04/06/2020,04/15/2020,04/15/2023,99.707782,,0.00348,Semi-Annual,0.0025
912796WW5,Bill,13-Week,04/06/2020,04/09/2020,07/09/2020,99.968403,0.00127,,None,
912796TN9,Bill,26-Week,04/06/2020,04/09/2020,10/08/2020,99.919111,0.00162,,None,
912796SR1,Bill,43-Day,04/06/2020,04/08/2020,05/21/2020,99.988653,0.00096,,None,
9127962K4,Bill,4-Week,04/02/2020,04/07/2020,05/05/2020,99.993000,0.00091,,None,
9127962P3,Bill,8-Week,04/02/2020,04/07/2020,06/02/2020,99.985222,0.00096,,None,
9127963X5,Bill,154-Day,04/02/2020,04/07/2020,09/08/2020,99.935833,0.00152,,None,
9127963D9,Bill,102-Day,04/02/2020,04/03/2020,07/14/2020,99.964583,0.00127,,None,
9127962L2,Bill,39-Day,04/01/2020,04/03/2020,05/12/2020,99.991333,0.00081,,None,
912796WY1,Bill,119-Day,04/01/2020,04/02/2020,07/30/2020,99.957028,0.00132,,None,
912796TV1,Bill,42-Day,03/31/2020,04/02/2020,05/14/2020,99.990667,0.00081,,None,
9127962U2,Bill,69-Day,03/31/2020,04/01/2020,06/09/2020,99.986583,0.00071,,None,
912796UB3,Bill,13-Week,03/30/2020,04/02/2020,07/02/2020,99.978514,0.00086,,None,
9127962J7,Bill,26-Week,03/30/2020,04/02/2020,10/01/2020,99.949444,0.00101,,None,
912796TT6,Bill,37-Day,03/30/2020,03/31/2020,05/07/2020,99.997431,0.00025,,None,
9127962D0,Bill,4-Week,03/26/2020,03/31/2020,04/28/2020,100.000000,0,,None,
9127962N8,Bill,8-Week,03/26/2020,03/31/2020,05/26/2020,100.000000,0,,None,
912828ZE3,Note,7-Year,03/26/2020,03/31/2020,03/31/2027,99.624642,,0.0068,Semi-Annual,0.00625
912828ZF0,Note,5-Year,03/25/2020,03/31/2020,03/31/2025,99.827547,,0.00535,Semi-Annual,0.005
912828Z45,Note,1-Year 10-Month,03/25/2020,03/27/2020,01/31/2022,99.876498,,,Quarterly,
912828ZG8,Note,2-Year,03/24/2020,03/31/2020,03/31/2022,99.954228,,0.00398,Semi-Annual,0.00375
9127962F5,Bill,52-Week,03/24/2020,03/26/2020,03/25/2021,99.737111,0.00264,,None,
912796UA5,Bill,13-Week,03/23/2020,03/26/2020,06/25/2020,100.000000,0,,None,
9127962H1,Bill,26-Week,03/23/2020,03/26/2020,09/24/2020,99.959556,0.00081,,None,
912828Z37,Note,9-Year 10-Month,03/19/2020,03/31/2020,01/15/2030,94.992914,,0.0068,Semi-Annual,0.00125
9127962C2,Bill,4-Week,03/19/2020,03/24/2020,04/21/2020,99.997667,0.0003,,None,
9127962M0,Bill,8-Week,03/19/2020,03/24/2020,05/19/2020,99.995333,0.0003,,None,
912796TZ2,Bill,79-Day,03/19/2020,03/24/2020,06/11/2020,99.989028,0.00051,,None,
912796SV2,Bill,13-Week,03/16/2020,03/19/2020,06/18/2020,99.926694,0.00294,,None,
9127962G3,Bill,26-Week,03/16/2020,03/19/2020,09/17/2020,99.848333,0.00305,,None,
9127962B4,Bill,4-Week,03/12/2020,03/17/2020,04/14/2020,99.969278,0.00401,,None,
